Datum/Zeit;timestamp_text;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];CPC [1/cm3];EC [ug/m3];PREC [mm];RAD [W/m2];SO2 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C]
2020-10-21T11:00:00+00:00;21.10.2020 12:00;14.6;29.6;;13.1;11879.0;0.7;0.0;105.0;1.6;43.3;13.8
2020-10-21T16:00:00+00:00;21.10.2020 17:00;8.9;43.5;;13.0;16856.6;0.9;0.0;50.8;1.7;62.0;15.9
2020-10-21T20:00:00+00:00;21.10.2020 21:00;0.7;41.4;;15.6;16408.3;1.2;0.0;0.0;3.8;74.8;12.7
2020-10-21T21:00:00+00:00;21.10.2020 22:00;0.5;37.6;;16.5;14773.6;1.2;0.0;0.0;3.7;71.0;12.4
2020-10-22T01:00:00+00:00;22.10.2020 02:00;3.8;28.8;;13.1;10048.3;0.9;0.0;0.0;2.3;31.2;10.1
2020-10-22T04:00:00+00:00;22.10.2020 05:00;1.9;29.5;;13.1;10769.8;0.8;0.0;0.0;2.7;36.4;10.1
2020-10-22T09:00:00+00:00;22.10.2020 10:00;10.8;31.7;;16.5;18728.5;1.0;0.0;245.2;3.5;68.4;14.5
2020-10-22T11:00:00+00:00;22.10.2020 12:00;23.5;23.5;;15.3;10932.9;0.7;0.0;318.7;1.5;37.8;16.4
2020-10-22T16:00:00+00:00;22.10.2020 17:00;4.6;42.0;;16.6;13343.3;1.1;2.0;9.5;1.0;55.0;14.8
2020-10-22T17:00:00+00:00;22.10.2020 18:00;1.8;49.8;;17.8;14523.5;1.2;0.7;1.3;1.0;72.4;14.2
2020-10-23T00:00:00+00:00;23.10.2020 01:00;19.4;19.6;;17.7;7066.3;0.6;1.0;0.0;0.7;19.9;13.0
2020-10-23T02:00:00+00:00;23.10.2020 03:00;15.0;22.9;;17.7;5990.3;0.7;0.7;0.0;0.4;23.5;12.9
2020-10-23T05:00:00+00:00;23.10.2020 06:00;12.7;24.9;;11.7;7558.8;0.5;0.7;0.0;0.6;26.5;12.9
2020-10-23T12:00:00+00:00;23.10.2020 13:00;15.6;27.1;;6.3;9580.5;0.4;2.4;46.2;0.4;33.3;13.7
2020-10-23T15:00:00+00:00;23.10.2020 16:00;5.2;39.4;;7.9;13717.5;0.7;1.4;17.2;0.8;53.0;13.7
2020-10-23T16:00:00+00:00;23.10.2020 17:00;20.0;26.5;;5.6;10286.8;0.6;0.3;12.0;0.4;30.2;13.7
2020-10-24T02:00:00+00:00;24.10.2020 03:00;54.5;1.8;;3.6;1607.8;0.1;0.0;0.0;0.2;1.9;12.8
2020-10-24T04:00:00+00:00;24.10.2020 05:00;53.5;2.1;;3.6;2188.6;0.1;0.0;0.0;0.2;2.7;12.4
2020-10-24T08:00:00+00:00;24.10.2020 09:00;49.5;3.3;;3.4;2500.1;0.0;0.0;162.2;0.2;4.1;12.8
2020-10-24T12:00:00+00:00;24.10.2020 13:00;69.3;2.7;;1.7;4127.8;0.1;0.0;390.2;0.2;3.5;15.8
2020-10-24T13:00:00+00:00;24.10.2020 14:00;70.6;1.3;;1.5;2987.5;0.0;0.0;411.2;0.2;1.9;16.5
2020-10-24T16:00:00+00:00;24.10.2020 17:00;61.9;3.5;;1.6;3651.2;0.1;0.0;52.5;0.1;3.8;14.6
2020-10-24T17:00:00+00:00;24.10.2020 18:00;56.2;5.3;;2.7;6858.5;0.2;0.0;3.5;0.2;5.5;11.9
2020-10-24T18:00:00+00:00;24.10.2020 19:00;32.1;15.3;;5.0;13355.0;0.5;0.0;0.0;0.4;15.7;10.7
2020-10-25T01:00:00+00:00;25.10.2020 02:00;7.9;16.3;;7.5;9872.1;0.4;0.0;0.0;1.0;17.2;7.6
2020-10-25T02:00:00+00:00;25.10.2020 03:00;9.6;14.8;;7.0;8046.8;0.3;0.0;0.0;0.7;15.9;7.4
2020-10-25T07:00:00+00:00;25.10.2020 08:00;16.8;11.7;;8.4;6084.8;0.3;0.0;28.0;0.7;13.6;8.1
2020-10-25T08:00:00+00:00;25.10.2020 09:00;18.9;10.5;;8.6;7245.0;0.3;0.0;113.3;1.1;14.5;8.8
2020-10-25T11:00:00+00:00;25.10.2020 12:00;34.3;7.2;;6.9;26280.5;0.2;0.0;487.0;0.7;11.8;14.8
2020-10-25T14:00:00+00:00;25.10.2020 15:00;51.7;6.5;;4.6;12721.7;0.2;0.0;336.5;0.6;8.7;17.5
2020-10-25T15:00:00+00:00;25.10.2020 16:00;50.9;8.5;;5.5;17520.4;0.3;0.0;143.7;0.9;9.5;16.9
2020-10-25T21:00:00+00:00;25.10.2020 22:00;25.6;16.6;;9.2;10462.0;0.5;0.0;0.0;1.3;17.3;12.7
2020-10-25T23:00:00+00:00;26.10.2020 00:00;40.6;7.1;;5.9;5273.4;0.3;0.0;0.0;0.5;7.6;11.9
2020-10-26T00:00:00+00:00;26.10.2020 01:00;52.7;2.3;;3.1;2121.9;0.1;0.0;0.0;0.4;2.1;12.3
2020-10-26T03:00:00+00:00;26.10.2020 04:00;56.8;1.0;;1.0;806.9;0.0;1.9;0.0;0.2;1.1;10.1
2020-10-26T06:00:00+00:00;26.10.2020 07:00;73.0;1.8;;0.9;1480.1;0.0;3.5;0.0;0.1;2.0;8.0
2020-10-26T12:00:00+00:00;26.10.2020 13:00;51.4;12.9;;1.5;8096.1;0.1;0.9;41.5;0.2;13.7;7.3
2020-10-26T19:00:00+00:00;26.10.2020 20:00;10.6;37.6;;5.2;14268.8;0.5;0.0;0.0;1.1;39.4;6.7
2020-10-26T21:00:00+00:00;26.10.2020 22:00;13.9;29.7;;7.2;13093.3;0.5;0.1;0.0;1.8;30.3;6.8
2020-10-27T01:00:00+00:00;27.10.2020 02:00;15.0;20.0;;11.8;8630.8;0.4;0.0;0.0;1.6;20.7;6.2
2020-10-27T03:00:00+00:00;27.10.2020 04:00;5.3;25.7;;12.0;8127.9;0.4;0.0;0.0;1.5;27.7;6.3
2020-10-27T04:00:00+00:00;27.10.2020 05:00;5.0;24.7;;11.3;8208.8;0.3;0.0;0.0;1.7;26.8;6.4
2020-10-27T05:00:00+00:00;27.10.2020 06:00;2.9;27.3;;10.7;9107.5;0.4;0.0;0.0;1.8;31.7;6.5
2020-10-27T06:00:00+00:00;27.10.2020 07:00;6.6;26.0;;7.1;9382.8;0.4;0.0;0.0;1.5;29.7;6.7
2020-10-27T07:00:00+00:00;27.10.2020 08:00;6.4;29.1;;4.9;11904.6;0.4;0.0;20.8;1.4;40.8;6.6
2020-10-27T10:00:00+00:00;27.10.2020 11:00;30.8;20.1;;3.8;8680.8;0.2;0.0;141.3;1.0;28.3;9.8
2020-10-27T15:00:00+00:00;27.10.2020 16:00;55.3;4.0;;1.4;2805.4;0.1;0.0;125.8;0.3;4.8;11.5
2020-10-27T18:00:00+00:00;27.10.2020 19:00;22.4;26.4;;5.3;14207.9;0.6;0.0;0.0;0.6;27.7;7.2
2020-10-27T19:00:00+00:00;27.10.2020 20:00;1.8;42.2;;7.2;16772.0;0.8;0.0;0.0;1.3;57.0;6.8
2020-10-27T21:00:00+00:00;27.10.2020 22:00;11.0;36.7;;6.8;13747.6;0.5;0.0;0.0;1.5;38.6;7.6
2020-10-27T22:00:00+00:00;27.10.2020 23:00;16.0;28.2;;6.2;13447.5;0.5;0.0;0.0;2.2;29.0;7.6
2020-10-28T03:00:00+00:00;28.10.2020 04:00;36.1;10.9;;3.1;6757.5;0.2;0.3;0.0;1.3;11.4;9.1
2020-10-28T07:00:00+00:00;28.10.2020 08:00;8.2;33.0;;5.1;11620.6;0.3;0.1;4.0;1.0;38.0;8.5
2020-10-28T15:00:00+00:00;28.10.2020 16:00;67.6;2.6;;2.0;3333.8;0.1;0.0;149.3;0.3;3.1;15.6
2020-10-28T19:00:00+00:00;28.10.2020 20:00;21.6;30.2;;6.2;16781.6;0.9;0.2;0.0;0.8;31.6;11.7
2020-10-29T06:00:00+00:00;29.10.2020 07:00;60.1;2.6;;0.9;1443.0;0.0;0.1;0.0;0.3;2.6;11.2
2020-10-29T07:00:00+00:00;29.10.2020 08:00;62.8;2.0;;0.9;1553.2;0.0;0.0;4.2;0.3;2.3;11.5
2020-10-29T11:00:00+00:00;29.10.2020 12:00;58.5;2.3;;1.1;1975.4;0.1;0.0;227.2;0.3;3.3;13.0
2020-10-29T20:00:00+00:00;29.10.2020 21:00;46.8;6.2;;3.3;5416.5;0.2;0.0;0.0;0.3;6.2;12.3
2020-10-30T04:00:00+00:00;30.10.2020 05:00;61.4;0.7;;0.8;782.4;0.0;0.0;0.0;0.3;0.7;13.4
2020-10-30T05:00:00+00:00;30.10.2020 06:00;57.6;2.0;;0.8;1419.4;0.0;0.0;0.0;0.3;2.1;13.4
2020-10-30T09:00:00+00:00;30.10.2020 10:00;62.8;2.4;;2.4;1995.7;0.1;0.0;130.5;0.3;3.0;14.3
2020-10-30T10:00:00+00:00;30.10.2020 11:00;62.5;2.5;;2.6;1922.4;0.1;0.0;203.5;0.3;3.0;15.0
2020-10-30T11:00:00+00:00;30.10.2020 12:00;64.0;2.1;;3.1;1976.6;0.1;0.0;210.7;0.3;2.6;15.2
2020-10-30T13:00:00+00:00;30.10.2020 14:00;63.0;3.0;;3.1;4027.5;0.1;0.0;433.8;0.3;4.2;15.8
2020-10-30T14:00:00+00:00;30.10.2020 15:00;62.5;3.3;;3.2;4556.3;0.1;0.0;336.2;0.3;4.5;15.5
2020-10-30T21:00:00+00:00;30.10.2020 22:00;16.8;21.9;;9.3;13264.1;0.7;0.0;0.0;0.4;23.0;8.3
2020-10-31T04:00:00+00:00;31.10.2020 05:00;5.1;16.0;;11.5;7456.1;0.4;0.0;0.0;0.9;17.3;6.2
2020-10-31T12:00:00+00:00;31.10.2020 13:00;30.7;11.3;;10.8;8246.1;0.5;0.0;491.7;0.8;20.2;13.8
2020-10-31T18:00:00+00:00;31.10.2020 19:00;1.8;30.9;;19.4;13542.4;0.9;0.0;0.0;1.1;37.0;9.6
2020-10-31T19:00:00+00:00;31.10.2020 20:00;1.1;30.2;;22.1;14585.9;0.9;0.0;0.0;1.1;39.2;8.8
2020-11-01T07:00:00+00:00;01.11.2020 08:00;3.6;19.1;11.2;12.9;5727.8;0.4;0.1;2.7;1.2;22.6;9.1
2020-11-01T09:00:00+00:00;01.11.2020 10:00;6.2;15.1;10.2;12.4;7960.2;0.5;0.4;51.3;1.4;24.0;9.3
2020-11-01T19:00:00+00:00;01.11.2020 20:00;5.3;25.9;9.8;10.3;8925.3;0.7;0.0;0.0;1.0;29.1;13.4
2020-11-01T21:00:00+00:00;01.11.2020 22:00;4.0;23.9;11.8;12.1;8843.8;0.6;0.0;0.0;1.2;26.5;12.9
2020-11-02T00:00:00+00:00;02.11.2020 01:00;5.1;20.7;13.5;12.1;8129.8;0.5;0.0;0.0;1.6;21.7;12.9
2020-11-02T04:00:00+00:00;02.11.2020 05:00;1.9;18.3;13.5;11.7;8808.6;0.5;0.0;0.0;2.0;22.4;13.2
2020-11-02T09:00:00+00:00;02.11.2020 10:00;4.7;22.8;13.6;10.7;14322.7;0.6;0.0;104.7;2.3;54.2;14.6
2020-11-02T10:00:00+00:00;02.11.2020 11:00;8.7;22.9;14.0;10.2;22224.8;0.7;0.0;271.7;3.1;60.0;16.1
2020-11-02T11:00:00+00:00;02.11.2020 12:00;14.1;23.8;15.3;9.7;20150.2;0.6;0.0;375.7;3.4;56.5;18.3
2020-11-02T13:00:00+00:00;02.11.2020 14:00;26.3;26.3;11.6;7.0;26748.6;0.4;0.0;236.2;3.0;41.0;20.9
2020-11-02T14:00:00+00:00;02.11.2020 15:00;36.3;16.7;8.4;3.9;14095.6;0.3;0.0;168.0;1.3;23.1;21.4
2020-11-02T17:00:00+00:00;02.11.2020 18:00;10.5;34.8;10.3;6.1;15193.8;0.6;0.0;0.8;0.8;37.2;17.6
2020-11-02T21:00:00+00:00;02.11.2020 22:00;1.6;36.0;13.4;9.6;15504.3;0.8;0.0;0.0;1.9;51.6;15.3
2020-11-03T00:00:00+00:00;03.11.2020 01:00;29.4;9.9;8.4;5.4;4877.3;0.2;0.0;0.3;1.7;14.6;16.4
2020-11-03T01:00:00+00:00;03.11.2020 02:00;29.6;13.2;5.6;3.9;4124.0;0.2;0.0;0.0;0.9;14.2;16.9
2020-11-03T04:00:00+00:00;03.11.2020 05:00;55.7;1.3;1.9;0.8;1029.7;0.0;0.0;0.0;0.3;1.1;13.5
2020-11-03T07:00:00+00:00;03.11.2020 08:00;54.3;6.2;3.8;2.7;3529.9;0.1;0.0;4.7;0.3;6.6;10.6
2020-11-03T09:00:00+00:00;03.11.2020 10:00;51.2;13.9;4.9;3.7;6642.7;0.1;0.0;52.8;0.5;15.2;10.7
2020-11-03T10:00:00+00:00;03.11.2020 11:00;50.3;16.8;7.2;4.3;9433.8;0.2;0.0;92.7;0.5;18.9;10.9
2020-11-03T11:00:00+00:00;03.11.2020 12:00;51.8;15.6;7.6;4.1;10978.8;0.2;0.0;69.7;0.5;17.2;11.1
2020-11-03T16:00:00+00:00;03.11.2020 17:00;59.1;5.2;2.6;1.7;3305.5;0.1;1.3;8.5;0.2;5.5;10.2
2020-11-03T22:00:00+00:00;03.11.2020 23:00;37.4;9.8;7.8;6.0;7971.9;0.3;0.0;0.0;0.4;9.9;9.2
2020-11-04T02:00:00+00:00;04.11.2020 03:00;61.4;2.9;5.2;3.5;2343.9;0.1;0.3;0.0;0.3;3.2;7.5
2020-11-04T04:00:00+00:00;04.11.2020 05:00;50.8;2.2;6.2;3.9;2228.0;0.1;0.0;0.0;0.2;2.3;7.3
2020-11-04T05:00:00+00:00;04.11.2020 06:00;45.4;3.9;6.2;3.8;2947.2;0.1;0.0;0.0;0.3;4.2;7.3
2020-11-04T06:00:00+00:00;04.11.2020 07:00;39.0;11.6;6.2;4.0;11887.5;0.1;0.0;0.0;0.4;12.0;7.3
2020-11-04T07:00:00+00:00;04.11.2020 08:00;30.7;17.1;6.7;4.3;12763.9;0.2;0.1;4.2;0.3;17.8;7.2
2020-11-04T10:00:00+00:00;04.11.2020 11:00;21.6;24.2;8.5;5.5;9073.7;0.3;0.0;30.0;0.4;27.8;7.8
2020-11-04T11:00:00+00:00;04.11.2020 12:00;31.2;19.5;9.5;6.1;10899.6;0.3;0.2;55.0;0.4;22.6;7.4
2020-11-04T14:00:00+00:00;04.11.2020 15:00;27.9;20.3;11.7;7.0;10958.6;0.3;0.0;54.0;0.4;23.8;8.2
2020-11-04T17:00:00+00:00;04.11.2020 18:00;23.3;23.1;12.3;8.3;10088.5;0.4;0.0;0.2;0.4;23.9;8.3
2020-11-04T19:00:00+00:00;04.11.2020 20:00;17.7;25.8;13.8;10.5;10724.5;0.5;0.0;0.0;0.5;26.3;8.1
2020-11-04T20:00:00+00:00;04.11.2020 21:00;14.3;27.8;14.3;11.0;11384.8;0.6;0.0;0.0;0.5;28.6;8.0
2020-11-05T03:00:00+00:00;05.11.2020 04:00;16.2;18.6;13.2;11.1;7579.6;0.5;0.0;0.0;0.5;19.4;7.0
2020-11-05T04:00:00+00:00;05.11.2020 05:00;14.6;21.4;13.6;11.4;8296.7;0.4;0.0;0.0;0.6;22.1;6.7
2020-11-05T09:00:00+00:00;05.11.2020 10:00;9.4;26.2;26.1;20.8;12979.0;0.6;0.0;55.2;0.7;37.3;6.4
2020-11-05T12:00:00+00:00;05.11.2020 13:00;14.4;24.9;21.0;16.0;11255.7;0.6;0.0;131.0;0.8;39.9;8.1
2020-11-05T15:00:00+00:00;05.11.2020 16:00;9.9;31.1;19.3;14.1;13319.7;0.7;0.0;79.7;0.8;45.4;9.1
2020-11-05T18:00:00+00:00;05.11.2020 19:00;0.3;35.4;19.7;14.3;11906.6;0.9;0.0;0.0;0.8;45.3;8.9
2020-11-05T22:00:00+00:00;05.11.2020 23:00;7.3;29.6;19.6;15.6;11473.0;0.7;0.0;0.0;0.8;31.4;8.4
2020-11-06T02:00:00+00:00;06.11.2020 03:00;6.0;29.5;16.9;15.3;7729.0;0.6;0.0;0.0;0.7;30.6;7.1
2020-11-06T03:00:00+00:00;06.11.2020 04:00;3.4;33.4;18.0;17.0;8272.5;0.6;0.0;0.0;0.8;35.3;6.0
2020-11-06T04:00:00+00:00;06.11.2020 05:00;7.1;27.1;18.5;17.8;7553.4;0.6;0.0;0.0;0.7;29.0;5.3
2020-11-06T10:00:00+00:00;06.11.2020 11:00;5.8;25.6;25.0;22.2;16293.0;1.0;0.0;150.0;1.1;61.0;6.2
2020-11-06T12:00:00+00:00;06.11.2020 13:00;22.7;13.9;21.5;19.1;6512.5;0.5;0.0;432.0;0.9;27.0;10.8
2020-11-06T17:00:00+00:00;06.11.2020 18:00;10.7;25.7;18.9;18.2;7608.4;0.5;0.0;0.5;0.6;28.4;9.2
2020-11-06T21:00:00+00:00;06.11.2020 22:00;13.7;18.8;18.3;18.9;6080.1;0.5;0.0;0.0;0.9;19.8;7.7
2020-11-07T03:00:00+00:00;07.11.2020 04:00;9.0;17.7;16.3;19.3;3213.8;0.4;0.0;0.0;0.7;18.9;7.1
2020-11-07T06:00:00+00:00;07.11.2020 07:00;5.9;20.1;16.1;18.7;4061.5;0.4;0.0;0.0;0.6;22.5;7.0
2020-11-07T10:00:00+00:00;07.11.2020 11:00;15.1;11.4;14.4;15.5;4856.8;0.4;0.0;299.8;0.6;21.8;9.0
2020-11-07T11:00:00+00:00;07.11.2020 12:00;15.7;12.2;15.0;15.6;5975.3;0.4;0.0;360.5;0.6;24.4;10.3
2020-11-07T12:00:00+00:00;07.11.2020 13:00;16.8;13.6;14.6;15.4;6809.5;0.5;0.0;363.0;0.7;26.4;11.3
2020-11-07T13:00:00+00:00;07.11.2020 14:00;16.9;14.8;14.8;15.4;6818.8;0.5;0.0;312.0;0.7;26.4;11.9
2020-11-07T14:00:00+00:00;07.11.2020 15:00;15.8;16.3;14.5;14.6;7029.4;0.5;0.0;223.8;0.7;27.5;12.0
2020-11-07T15:00:00+00:00;07.11.2020 16:00;12.0;20.5;16.5;15.3;14541.9;0.5;0.0;94.5;0.7;30.6;11.7
2020-11-07T19:00:00+00:00;07.11.2020 20:00;1.8;28.4;17.9;18.5;12736.2;0.8;0.0;0.0;0.8;34.9;9.2
2020-11-08T06:00:00+00:00;08.11.2020 07:00;0.0;16.6;12.5;14.0;5512.4;0.6;0.0;0.0;1.1;31.6;6.1
2020-11-08T08:00:00+00:00;08.11.2020 09:00;2.4;13.8;11.5;12.5;4795.8;0.6;0.0;66.8;1.0;34.6;6.5
2020-11-08T09:00:00+00:00;08.11.2020 10:00;5.3;11.7;11.6;12.4;4536.3;0.5;0.0;197.8;1.1;32.9;7.7
2020-11-08T16:00:00+00:00;08.11.2020 17:00;4.5;23.0;20.9;15.1;10664.1;0.7;0.0;16.2;2.6;35.6;11.4
2020-11-08T21:00:00+00:00;08.11.2020 22:00;0.4;21.9;22.4;18.8;10145.9;1.0;0.0;0.0;2.3;42.7;8.8
2020-11-09T05:00:00+00:00;09.11.2020 06:00;0.2;18.0;17.3;14.8;8996.0;0.7;0.0;0.0;2.1;37.9;7.4
2020-11-09T07:00:00+00:00;09.11.2020 08:00;0.4;19.5;17.2;15.3;13452.1;0.9;0.0;7.2;2.2;72.2;6.5
2020-11-09T10:00:00+00:00;09.11.2020 11:00;6.6;19.0;24.2;18.1;17363.6;0.9;0.0;341.8;3.6;77.8;9.5
2020-11-09T12:00:00+00:00;09.11.2020 13:00;13.9;19.9;27.1;16.9;15826.4;0.7;0.0;412.3;3.2;52.3;13.4
2020-11-09T16:00:00+00:00;09.11.2020 17:00;7.3;39.9;35.4;17.5;12346.5;0.6;0.0;39.0;2.2;55.2;13.4
2020-11-09T17:00:00+00:00;09.11.2020 18:00;1.8;43.4;29.9;17.3;10254.3;0.7;0.0;0.2;1.7;53.4;12.1
2020-11-10T00:00:00+00:00;10.11.2020 01:00;0.3;27.1;24.6;20.1;10893.3;1.0;0.0;0.0;2.3;52.9;7.4
2020-11-10T06:00:00+00:00;10.11.2020 07:00;0.3;22.6;18.8;15.0;10046.9;0.8;0.0;0.0;2.2;42.0;5.9
2020-11-10T09:00:00+00:00;10.11.2020 10:00;3.9;21.7;19.2;16.0;14174.5;0.9;0.0;205.8;3.0;84.3;6.8
2020-11-10T11:00:00+00:00;10.11.2020 12:00;8.6;26.3;26.6;19.6;16987.3;0.9;0.0;375.5;4.0;90.0;10.0
2020-11-10T12:00:00+00:00;10.11.2020 13:00;10.3;26.2;23.7;18.7;15091.6;0.8;0.0;370.8;3.2;79.4;11.6
2020-11-10T14:00:00+00:00;10.11.2020 15:00;15.2;33.8;31.5;19.7;15678.8;0.7;0.0;288.5;2.9;70.0;13.6
2020-11-10T18:00:00+00:00;10.11.2020 19:00;0.9;41.7;27.4;21.9;17620.7;1.2;0.0;0.0;4.0;113.0;9.3
2020-11-10T20:00:00+00:00;10.11.2020 21:00;0.6;33.5;51.2;60.4;11000.8;1.4;0.0;0.0;2.0;101.0;7.8
2020-11-10T22:00:00+00:00;10.11.2020 23:00;0.5;31.5;25.1;30.1;5995.2;1.0;0.0;0.0;1.3;79.6;7.2
2020-11-10T23:00:00+00:00;11.11.2020 00:00;0.3;32.9;18.4;22.0;4650.8;0.9;0.0;0.0;1.1;74.1;6.8
2020-11-11T02:00:00+00:00;11.11.2020 03:00;0.3;26.9;17.6;20.0;4764.8;0.8;0.0;0.0;1.0;60.1;6.6
2020-11-11T07:00:00+00:00;11.11.2020 08:00;0.5;21.4;13.1;13.8;7574.9;0.8;0.0;5.5;1.5;66.6;6.9
2020-11-11T10:00:00+00:00;11.11.2020 11:00;3.9;21.1;17.4;15.5;10006.4;0.8;0.0;189.7;2.0;76.3;8.8
2020-11-11T15:00:00+00:00;11.11.2020 16:00;9.1;32.0;24.5;21.4;11732.0;0.7;0.0;147.2;2.2;61.1;11.0
2020-11-11T16:00:00+00:00;11.11.2020 17:00;3.0;35.9;26.2;23.6;11291.8;0.8;0.0;30.0;1.7;72.8;9.3
2020-11-11T17:00:00+00:00;11.11.2020 18:00;0.4;37.5;26.5;25.1;9557.9;0.8;0.0;0.0;1.6;71.3;7.9
2020-11-11T22:00:00+00:00;11.11.2020 23:00;2.0;34.3;22.1;23.4;5322.6;0.7;0.0;0.0;0.8;39.8;6.9
2020-11-12T03:00:00+00:00;12.11.2020 04:00;5.1;22.3;18.6;19.3;4118.2;0.5;0.0;0.0;0.7;23.7;6.2
2020-11-12T04:00:00+00:00;12.11.2020 05:00;4.0;19.9;14.1;15.1;3422.7;0.5;0.0;0.0;0.5;21.2;5.6
2020-11-12T09:00:00+00:00;12.11.2020 10:00;7.5;24.3;25.7;23.9;13021.6;0.7;0.0;227.7;1.8;62.4;8.3
2020-11-12T11:00:00+00:00;12.11.2020 12:00;11.7;29.9;29.3;24.2;17872.3;0.8;0.0;369.7;2.0;76.5;12.1
2020-11-12T15:00:00+00:00;12.11.2020 16:00;59.0;8.5;5.8;4.2;6480.7;0.3;0.0;108.3;0.6;9.5;14.9
2020-11-12T19:00:00+00:00;12.11.2020 20:00;2.3;54.9;14.0;10.4;18295.5;1.0;0.0;0.0;1.3;67.5;9.9
2020-11-13T03:00:00+00:00;13.11.2020 04:00;5.4;23.0;16.2;15.3;9267.0;0.6;0.0;0.0;1.7;24.6;6.9
2020-11-13T06:00:00+00:00;13.11.2020 07:00;0.6;25.4;17.3;17.2;11057.1;0.7;0.0;0.0;1.9;41.2;6.7
2020-11-13T08:00:00+00:00;13.11.2020 09:00;1.9;25.0;20.0;17.7;12585.4;0.8;0.0;41.3;2.2;65.1;7.3
2020-11-13T11:00:00+00:00;13.11.2020 12:00;6.9;24.1;25.9;20.4;16630.6;0.9;0.0;233.8;3.4;70.9;10.4
2020-11-13T12:00:00+00:00;13.11.2020 13:00;14.9;20.1;22.9;20.2;11614.5;0.8;0.0;403.7;2.5;49.5;12.1
2020-11-13T15:00:00+00:00;13.11.2020 16:00;14.6;30.0;21.7;18.2;11492.5;0.7;0.0;122.5;2.1;46.1;14.3
2020-11-13T17:00:00+00:00;13.11.2020 18:00;1.0;43.0;24.8;21.0;14149.8;0.9;0.0;0.0;2.4;56.9;12.7
2020-11-13T19:00:00+00:00;13.11.2020 20:00;1.4;46.0;22.6;20.8;14632.0;1.0;0.0;0.0;2.8;59.7;11.8
2020-11-14T05:00:00+00:00;14.11.2020 06:00;4.7;25.4;16.6;17.5;8876.1;0.7;0.0;0.0;1.9;28.6;6.9
2020-11-14T10:00:00+00:00;14.11.2020 11:00;12.0;19.8;20.0;22.2;13557.4;0.9;0.0;319.8;4.2;49.1;9.5
2020-11-14T19:00:00+00:00;14.11.2020 20:00;20.3;32.6;16.9;18.6;14114.3;0.9;0.0;0.0;2.3;33.5;11.3
2020-11-15T03:00:00+00:00;15.11.2020 04:00;5.0;25.5;16.6;19.9;9742.0;0.9;0.0;0.0;1.8;28.2;6.4
2020-11-15T04:00:00+00:00;15.11.2020 05:00;3.7;26.6;17.8;21.2;9180.4;0.9;0.0;0.0;1.6;29.8;6.4
2020-11-15T05:00:00+00:00;15.11.2020 06:00;4.9;25.7;17.7;21.3;8341.6;0.9;0.0;0.0;1.5;28.7;6.5
2020-11-15T15:00:00+00:00;15.11.2020 16:00;74.3;2.6;8.7;5.1;1910.2;0.1;0.0;106.3;0.5;2.9;18.6
2020-11-15T19:00:00+00:00;15.11.2020 20:00;38.2;22.9;11.9;9.7;12951.1;0.5;0.4;0.0;2.6;23.6;14.1
2020-11-15T22:00:00+00:00;15.11.2020 23:00;77.4;1.3;1.9;1.1;743.7;0.0;0.0;0.0;0.5;1.6;16.0
2020-11-15T23:00:00+00:00;16.11.2020 00:00;82.0;0.9;1.2;0.8;668.1;0.0;0.0;0.0;0.4;1.3;15.7
2020-11-16T02:00:00+00:00;16.11.2020 03:00;71.1;0.8;3.8;2.7;722.2;0.0;0.1;0.0;0.4;1.2;10.6
2020-11-16T06:00:00+00:00;16.11.2020 07:00;68.2;3.2;8.9;5.7;1848.6;0.0;0.0;0.0;0.4;3.6;9.6
2020-11-16T07:00:00+00:00;16.11.2020 08:00;67.5;4.2;9.6;6.4;2125.5;0.0;0.0;1.7;0.4;4.4;9.9
2020-11-16T09:00:00+00:00;16.11.2020 10:00;63.6;4.0;9.0;5.7;2173.3;0.1;0.0;57.8;0.4;4.5;10.8
2020-11-16T10:00:00+00:00;16.11.2020 11:00;68.0;2.7;8.8;4.5;2274.6;0.1;0.0;166.3;0.4;3.3;11.6
2020-11-16T11:00:00+00:00;16.11.2020 12:00;67.5;3.1;5.9;3.3;2302.3;0.1;0.1;157.3;0.4;3.9;11.1
2020-11-16T13:00:00+00:00;16.11.2020 14:00;67.0;2.4;3.8;2.4;2434.1;0.0;0.0;266.5;0.4;3.3;12.2
2020-11-16T14:00:00+00:00;16.11.2020 15:00;66.5;3.2;4.2;2.6;2462.9;0.1;0.0;127.0;0.4;4.1;12.0
2020-11-16T16:00:00+00:00;16.11.2020 17:00;54.5;8.8;3.4;2.1;5619.4;0.1;0.0;11.5;0.4;9.2;10.0
2020-11-16T17:00:00+00:00;16.11.2020 18:00;45.1;14.9;5.0;2.9;10222.3;0.2;0.0;0.0;0.6;14.9;9.8
2020-11-16T18:00:00+00:00;16.11.2020 19:00;55.4;5.6;4.0;3.3;5081.7;0.2;0.1;0.0;0.4;6.0;9.2
2020-11-16T22:00:00+00:00;16.11.2020 23:00;46.1;7.7;5.5;4.5;5509.9;0.2;0.0;0.0;0.5;7.9;8.1
2020-11-17T05:00:00+00:00;17.11.2020 06:00;25.2;13.1;7.4;5.0;6063.9;0.1;0.0;0.0;0.5;13.6;5.1
